	Unnamed: 0	Unnamed: 0.1	filename	onset	offset	event_label	start	name	original_label
209	5631	17733	jqp6Iug3Haw_150.wav	5.813	7.586	Other	150	jqp6Iug3Haw	/t/dd00135
1981	9622	4521	SyMaE73Kym4_18.wav	2.657	2.944	BabyCry	18	SyMaE73Kym4	/t/dd00002
720	9166	12519	iR6h8QUQHCs_20.wav	6.141	7.157	Other	20	iR6h8QUQHCs	/t/dd00001
2117	10483	4055	yRqDlzEtGcY_30.wav	3.25	4.445	BabyCry	30	yRqDlzEtGcY	/t/dd00002
402	2976	16826	p_30.wav	0.0	2.376	Other	30	p	/t/dd00005
565	1630	14374	D20IC3Lvv_10.wav	1.939	3.352	Other	10	D20IC3Lvv	/t/dd00005
386	11021	11327	_30.wav	0.0	4.702	Other	30		/t/dd00005
442	4708	16840	g9hV548gd2I_10.wav	0.84	2.452	Other	10	g9hV548gd2I	/t/dd00005
350	5140	17990	Bco7UQu9w2E_110.wav	0.314	2.893	Other	110	Bco7UQu9w2E	/t/dd00005
403	6326	12359	5yyfH87YebA_30.wav	5.736	8.528	Other	30	5yyfH87YebA	/t/dd00005
716	5363	2755	AB6V6uoYiGc_30.wav	8.82	10.0	Other	30	AB6V6uoYiGc	/t/dd00001
2326	8307	16636	vwAXcR6wRuQ_10.wav	3.52	4.899	BabyCry	10	vwAXcR6wRuQ	/t/dd00002
1308	5786	1822	DnrzWno9RY0_23.wav	4.367	5.114	BabyCry	23	DnrzWno9RY0	/t/dd00002
872	5721	5265	q_18.wav	6.692	8.621	Other	18	q	/t/dd00001
1056	6853	10423	GLxhe4OQL4E_420.wav	7.364	8.01	Other	420	GLxhe4OQL4E	/m/0ytgt
904	3206	7109	HY6BGZK-cHo_0.wav	5.497	8.568	Other	0	HY6BGZK-cHo	/m/0ytgt
297	8364	10549	WQ0l6f3v5sg_0.wav	1.127	1.575	Other	0	WQ0l6f3v5sg	/t/dd00135
1025	4178	13928	6fU8DlXQn0o_30.wav	5.326	5.659	Other	30	6fU8DlXQn0o	/m/0ytgt
200	11242	9285	ehXNkYVFkmc_220.wav	8.824	9.486	Other	220	ehXNkYVFkmc	/t/dd00135
445	2641	9532	QqwD7ozIC_21.wav	6.751	8.517	Other	21	QqwD7ozIC	/t/dd00005
123	6602	763	WotLIzvvDTg_10.wav	0.0	10.0	Other	10	WotLIzvvDTg	/t/dd00013
2197	6342	2966	0qHPAnVRu88_20.wav	6.837	7.913	BabyCry	20	0qHPAnVRu88	/t/dd00002
1686	4454	15216	PA0kmaKo84Q_60.wav	8.438	8.714	BabyCry	60	PA0kmaKo84Q	/t/dd00002
2238	3858	5070	t0wsULsz01E_0.wav	1.891	2.369	BabyCry	0	t0wsULsz01E	/t/dd00002
617	6381	15505	qSUmHiGNtHE_30.wav	0.004	1.495	Other	30	qSUmHiGNtHE	/t/dd00001
9	3671	17313	pEbbXAYA0SA_120.wav	0.012	10.0	Other	120	pEbbXAYA0SA	/t/dd00013
21	9760	18019	K5aJwQ2X2Sc_260.wav	0.007	10.0	Other	260	K5aJwQ2X2Sc	/t/dd00013
33	6474	13484	OE2-MpLEBZw_100.wav	0.0	10.0	Other	100	OE2-MpLEBZw	/t/dd00013
1720	9212	14929	fleUNxXcUdg_360.wav	0.0	0.966	BabyCry	360	fleUNxXcUdg	/t/dd00002
1532	24	16723	XZ5oHxjfHKY_30.wav	7.567	8.024	BabyCry	30	XZ5oHxjfHKY	/t/dd00002
983	5170	9547	4dvYe5TG7OM_460.wav	7.661	9.835	Other	460	4dvYe5TG7OM	/m/0ytgt
1213	1366	3948	y-8h7ozmWSA_0.wav	3.214	3.854	BabyCry	0	y-8h7ozmWSA	/t/dd00002
1031	11203	7959	eoi9oR-3ztA_220.wav	9.758	10.0	Other	220	eoi9oR-3ztA	/m/0ytgt
1623	6262	872	1Dfo-5oDf5k_50.wav	2.369	4.425	BabyCry	50	1Dfo-5oDf5k	/t/dd00002
366	3178	6133	3j6T2OpClcA_20.wav	9.912	10.0	Other	20	3j6T2OpClcA	/t/dd00005
1531	4006	12224	YdK3PBVeaIs_30.wav	1.189	2.15	BabyCry	30	YdK3PBVeaIs	/t/dd00002
1033	7298	12628	hris0focx7s_70.wav	1.005	2.272	Other	70	hris0focx7s	/m/0ytgt
1855	1714	3472	OVsI6Z0ulVk_0.wav	8.583	8.914	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
2163	5679	4904	zQW2ZYcOr0w_240.wav	8.976	10.0	BabyCry	240	zQW2ZYcOr0w	/t/dd00002
221	5888	17584	f0pWzOSt5tg_30.wav	4.047	6.346	Other	30	f0pWzOSt5tg	/t/dd00135
1883	9093	11635	DHkcphUwLyU_0.wav	3.008	4.071	BabyCry	0	DHkcphUwLyU	/t/dd00002
1670	6790	6621	GInAl-_21.wav	6.55	7.707	BabyCry	21	GInAl-	/t/dd00002
2112	683	8197	hBDrDdTPqEs_10.wav	7.418	7.933	BabyCry	10	hBDrDdTPqEs	/t/dd00002
818	10013	18602	BuhCuSnq6DI_90.wav	0.0	0.95	Other	90	BuhCuSnq6DI	/t/dd00001
579	10782	8159	5GHqCfYjcTI_30.wav	7.099	9.181	Other	30	5GHqCfYjcTI	/t/dd00005
1693	5573	18884	qMbGFWz9who_20.wav	0.0	0.181	BabyCry	20	qMbGFWz9who	/t/dd00002
397	9536	13369	3Oe6VaXMSZw_30.wav	4.255	6.411	Other	30	3Oe6VaXMSZw	/t/dd00005
2111	8956	1298	diQMxBYNHH4_30.wav	3.158	4.021	BabyCry	30	diQMxBYNHH4	/t/dd00002
1288	6173	881	ESM5iFLydek_130.wav	9.646	9.787	BabyCry	130	ESM5iFLydek	/t/dd00002
291	9292	16555	LhpzNXhZ44c_30.wav	5.724	6.244	Other	30	LhpzNXhZ44c	/t/dd00135
921	4539	14825	YB2OtyZ2phk_500.wav	5.237	6.027	Other	500	YB2OtyZ2phk	/m/0ytgt
660	1395	11608	6db7hUr7KEw_50.wav	9.817	10.0	Other	50	6db7hUr7KEw	/t/dd00001
2303	3223	12759	YsA3j52cMk4_20.wav	3.454	3.784	BabyCry	20	YsA3j52cMk4	/t/dd00002
328	5110	3254	JC7CjPNOGXY_11.wav	6.323	8.436	Other	11	JC7CjPNOGXY	/t/dd00005
985	10192	3232	rFwxCYnVv5A_20.wav	2.591	3.189	Other	20	rFwxCYnVv5A	/m/0ytgt
1162	1809	16883	TP_90.wav	9.226	10.0	Other	90	TP	/m/0ytgt
2369	5969	1178	f3vRQc2w_80.wav	3.612	3.8	BabyCry	80	f3vRQc2w	/t/dd00002
301	8658	9376	kVgd2OXibIU_30.wav	6.798	10.0	Other	30	kVgd2OXibIU	/t/dd00135
1236	693	1611	JRavR1Wdnp0_0.wav	6.85	8.912	BabyCry	0	JRavR1Wdnp0	/t/dd00002
2124	3079	18113	yY_30.wav	1.486	2.201	BabyCry	30	yY	/t/dd00002
1928	8573	3916	2o_21.wav	4.646	5.323	BabyCry	21	2o	/t/dd00002
261	3095	18296	dOKfGfiqJns_560.wav	4.559	4.887	Other	560	dOKfGfiqJns	/t/dd00135
1432	4581	1368	VQo7Iu6lVqc_40.wav	6.399	6.944	BabyCry	40	VQo7Iu6lVqc	/t/dd00002
2269	4433	1976	Qnhx8pLWMkw_30.wav	0.0	4.443	BabyCry	30	Qnhx8pLWMkw	/t/dd00002
2209	1988	5382	h0M4RS8p_0.wav	6.902	8.061	BabyCry	0	h0M4RS8p	/t/dd00002
2141	6970	1791	7jk_30.wav	5.049	5.455	BabyCry	30	7jk	/t/dd00002
724	6600	1642	yG291XqoCLE_110.wav	4.348	4.841	Other	110	yG291XqoCLE	/t/dd00001
516	5144	4257	BqOYMzFJ6QQ_10.wav	6.276	7.846	Other	10	BqOYMzFJ6QQ	/t/dd00005
115	6980	2168	gPS-slOpNik_160.wav	6.354	10.0	Other	160	gPS-slOpNik	/t/dd00013
1794	10441	5993	gvcE-VktSSg_18.wav	2.286	5.726	BabyCry	18	gvcE-VktSSg	/t/dd00002
663	6361	5853	gflxubunxyk_50.wav	6.829	8.413	Other	50	gflxubunxyk	/t/dd00001
784	778	6734	i-Ses_20.wav	5.531	7.878	Other	20	i-Ses	/t/dd00001
1878	1013	13657	TDNk5gr-MG8_27.wav	4.343	5.527	BabyCry	27	TDNk5gr-MG8	/t/dd00002
237	1878	1632	Ra7MYXhaRT8_270.wav	0.0	10.0	Other	270	Ra7MYXhaRT8	/t/dd00135
537	777	17766	-2xiZDEuHd8_30.wav	3.112	3.97	Other	30	-2xiZDEuHd8	/t/dd00005
702	7980	10604	AZJozhB8nUI_0.wav	0.503	5.74	Other	0	AZJozhB8nUI	/t/dd00001
2183	7397	15010	yOpYiaqPwwQ_4.wav	3.919	5.106	BabyCry	4	yOpYiaqPwwQ	/t/dd00002
485	806	18276	13wd8KvOt58_100.wav	1.272	6.738	Other	100	13wd8KvOt58	/t/dd00005
762	10138	5114	D4e3n7JwzSc_0.wav	4.725	5.36	Other	0	D4e3n7JwzSc	/t/dd00001
2080	6815	17476	hC7sSMWLwDo_16.wav	0.736	1.078	BabyCry	16	hC7sSMWLwDo	/t/dd00002
464	6437	16534	EijTwCm-pRM_30.wav	4.166	4.29	Other	30	EijTwCm-pRM	/t/dd00005
794	694	12061	G7dZfzvZcTs_90.wav	0.0	1.005	Other	90	G7dZfzvZcTs	/t/dd00001
908	9769	5006	vMDHu7Lxcgw_410.wav	0.65	1.804	Other	410	vMDHu7Lxcgw	/m/0ytgt
2264	677	13868	zWzJ5UrbvSA_0.wav	9.63	10.0	BabyCry	0	zWzJ5UrbvSA	/t/dd00002
870	399	2698	ae3fFtV6kUo_40.wav	1.338	2.247	Other	40	ae3fFtV6kUo	/t/dd00001
131	3354	8739	tjHbbuV5sAo_420.wav	3.273	10.0	Other	420	tjHbbuV5sAo	/t/dd00135
95	7730	16559	LhpzNXhZ44c_30.wav	7.008	7.346	Other	30	LhpzNXhZ44c	/t/dd00013
837	10146	18894	_30.wav	3.946	7.366	Other	30		/t/dd00001
2002	4841	5760	aO3CKc-ia8c_0.wav	8.165	9.753	BabyCry	0	aO3CKc-ia8c	/t/dd00002
2125	5681	3205	49fBTwgIees_10.wav	0.0	8.113	BabyCry	10	49fBTwgIees	/t/dd00002
879	653	5970	bN0IL8Qd3ww_0.wav	7.542	7.961	Other	0	bN0IL8Qd3ww	/t/dd00001
533	9952	18713	1PN-bfs2EhY_30.wav	0.0	5.205	Other	30	1PN-bfs2EhY	/t/dd00005
1184	11168	16496	xVchMQHrQLk_30.wav	6.504	7.567	Other	30	xVchMQHrQLk	/m/0ytgt
1386	7827	15371	WuR3W_20.wav	2.739	2.889	BabyCry	20	WuR3W	/t/dd00002
1426	9034	10337	KIniz_30.wav	8.571	9.128	BabyCry	30	KIniz	/t/dd00002
1895	1576	2626	SfG4W3mdr70_90.wav	0.57	2.617	BabyCry	90	SfG4W3mdr70	/t/dd00002
1333	9144	10609	mRPZ84Ich-s_30.wav	1.67	2.558	BabyCry	30	mRPZ84Ich-s	/t/dd00002
1216	1883	9626	aw9seLyya6c_0.wav	5.965	6.912	BabyCry	0	aw9seLyya6c	/t/dd00002
778	1837	12459	cYw-BmwU5ZU_30.wav	5.26	6.685	Other	30	cYw-BmwU5ZU	/t/dd00001
1232	10859	4569	Rr5DirSPWOI_40.wav	1.695	2.746	BabyCry	40	Rr5DirSPWOI	/t/dd00002
1715	6186	408	AaNZJHUXraw_10.wav	5.621	8.743	BabyCry	10	AaNZJHUXraw	/t/dd00002
1649	7541	18476	ZnGO4o9SqHY_90.wav	0.0	0.646	BabyCry	90	ZnGO4o9SqHY	/t/dd00002
1172	7035	10264	gk1OoY5QmJU_70.wav	2.272	2.911	Other	70	gk1OoY5QmJU	/m/0ytgt
2014	5950	637	PGpAwgQArRg_30.wav	0.103	0.931	BabyCry	30	PGpAwgQArRg	/t/dd00002
606	511	13423	GEoZoRyYc1Q_90.wav	7.479	8.066	Other	90	GEoZoRyYc1Q	/t/dd00001
923	2022	14452	KeaC06aR82g_320.wav	0.29	4.286	Other	320	KeaC06aR82g	/m/0ytgt
1988	10262	4419	FSQ2vBJ0hmw_15.wav	7.466	8.546	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
1045	10177	9491	2kx9Qx-W_30.wav	2.25	3.303	Other	30	2kx9Qx-W	/m/0ytgt
142	7470	4687	97-vQ_80.wav	5.33	6.911	Other	80	97-vQ	/t/dd00135
1690	1232	1071	CDKc-ukBobU_30.wav	8.476	9.065	BabyCry	30	CDKc-ukBobU	/t/dd00002
2134	5832	13469	d_50.wav	4.417	6.213	BabyCry	50	d	/t/dd00002
707	11100	1982	N-jJCxh7tqI_10.wav	3.657	5.508	Other	10	N-jJCxh7tqI	/t/dd00001
183	2078	13935	3YxnDZuA9qU_20.wav	7.459	7.965	Other	20	3YxnDZuA9qU	/t/dd00135
149	8392	3573	bP-HNF5L3vM_0.wav	0.203	1.731	Other	0	bP-HNF5L3vM	/t/dd00135
76	6480	15341	8ikoxwT9ZA8_30.wav	7.9	8.375	Other	30	8ikoxwT9ZA8	/t/dd00013
14	4145	2359	WahvyMORKU4_30.wav	8.26	8.78	Other	30	WahvyMORKU4	/t/dd00013
121	6864	13061	f_10.wav	0.0	9.965	Other	10	f	/t/dd00013
1410	7895	15408	iDGMsl23IK8_16.wav	8.7	9.161	BabyCry	16	iDGMsl23IK8	/t/dd00002
1746	3795	8647	GPcchoq8v50_0.wav	0.612	3.459	BabyCry	0	GPcchoq8v50	/t/dd00002
748	4829	17238	MaG2BHKuTD8_0.wav	8.457	10.0	Other	0	MaG2BHKuTD8	/t/dd00001
2394	9040	14474	voTs1odFCAI_10.wav	5.363	5.69	BabyCry	10	voTs1odFCAI	/t/dd00002
924	9918	5062	CI2D86d7pKk_30.wav	2.516	2.866	Other	30	CI2D86d7pKk	/m/0ytgt
448	2873	18189	9pfZ4sXXsE4_330.wav	3.186	5.272	Other	330	9pfZ4sXXsE4	/t/dd00005
1960	8938	4092	i7OFKaVw_30.wav	9.638	9.882	BabyCry	30	i7OFKaVw	/t/dd00002
699	2757	5784	Zu7BkwOJptk_10.wav	0.0	0.615	Other	10	Zu7BkwOJptk	/t/dd00001
1447	5773	7336	3yCuFp1pz2c_140.wav	7.58	10.0	BabyCry	140	3yCuFp1pz2c	/t/dd00002
613	3682	6149	UorGcyXeQ8Y_20.wav	7.231	10.0	Other	20	UorGcyXeQ8Y	/t/dd00001
1976	6146	7144	LcsfTpDDYkA_0.wav	4.073	4.897	BabyCry	0	LcsfTpDDYkA	/t/dd00002
539	3495	17608	yzKLxlmVCKk_20.wav	2.724	3.551	Other	20	yzKLxlmVCKk	/t/dd00005
1002	10695	5579	GFzRcQ6fOXk_210.wav	1.768	1.994	Other	210	GFzRcQ6fOXk	/m/0ytgt
925	10318	8067	gqIcQNmwwsQ_30.wav	4.101	5.297	Other	30	gqIcQNmwwsQ	/m/0ytgt
101	9593	17365	H8PFjvMjGB8_320.wav	3.701	3.913	Other	320	H8PFjvMjGB8	/t/dd00013
278	4133	18567	Ajl5A3YbR88_120.wav	3.559	4.079	Other	120	Ajl5A3YbR88	/t/dd00135
1180	1545	6024	Q6DoISJdQYs_260.wav	8.004	9.055	Other	260	Q6DoISJdQYs	/m/0ytgt
1246	3612	18837	J30XVELrIEM_580.wav	2.165	9.157	BabyCry	580	J30XVELrIEM	/t/dd00002
714	3220	15209	xo_30.wav	4.918	6.01	Other	30	xo	/t/dd00001
1170	6454	5172	G5YUfyW7U0Q_70.wav	5.117	5.474	Other	70	G5YUfyW7U0Q	/m/0ytgt
2266	3770	14147	tVQ4CFGbMM4_10.wav	7.67	8.207	BabyCry	10	tVQ4CFGbMM4	/t/dd00002
399	1865	5687	64F8nyLjTqI_30.wav	0.0	1.409	Other	30	64F8nyLjTqI	/t/dd00005
80	10840	18090	XTZaiHKwmGI_30.wav	8.134	8.291	Other	30	XTZaiHKwmGI	/t/dd00013
2306	10775	10652	MkjV5nNbT78_30.wav	4.614	4.953	BabyCry	30	MkjV5nNbT78	/t/dd00002
1061	2173	121	UU7AWztCls4_0.wav	8.561	8.813	Other	0	UU7AWztCls4	/m/0ytgt
2353	1892	10087	MaHYn7BD2s0_0.wav	5.232	6.435	BabyCry	0	MaHYn7BD2s0	/t/dd00002
1351	5202	4718	Dn5UvPhz_40.wav	5.049	6.358	BabyCry	40	Dn5UvPhz	/t/dd00002
732	3483	5459	W97EGJa5rCU_30.wav	1.945	2.134	Other	30	W97EGJa5rCU	/t/dd00001
1845	4413	1370	VQo7Iu6lVqc_40.wav	7.725	8.343	BabyCry	40	VQo7Iu6lVqc	/t/dd00002
1603	4199	11417	5C7cpZeSXV8_11.wav	0.0	9.48	BabyCry	11	5C7cpZeSXV8	/t/dd00002
455	4970	18803	1xYpHbg0fEE_30.wav	7.224	8.45	Other	30	1xYpHbg0fEE	/t/dd00005
1622	8574	3772	3dw4ETcqtQk_30.wav	5.237	6.131	BabyCry	30	3dw4ETcqtQk	/t/dd00002
2033	6468	461	wivUKXrtziM_30.wav	0.126	1.559	BabyCry	30	wivUKXrtziM	/t/dd00002
1131	6129	9389	Xrqox1MF-lM_30.wav	5.56	6.282	Other	30	Xrqox1MF-lM	/m/0ytgt
32	10042	17894	HxQgKit-huA_0.wav	0.0	10.0	Other	0	HxQgKit-huA	/t/dd00013
427	5884	17787	Czmc14KlW84_30.wav	3.835	6.528	Other	30	Czmc14KlW84	/t/dd00005
1661	8711	12711	EYp8-PRwLF0_70.wav	6.724	7.447	BabyCry	70	EYp8-PRwLF0	/t/dd00002
555	6087	3455	6_30.wav	8.707	10.0	Other	30	6	/t/dd00005
822	11040	10643	TxWaRgpfg4c_30.wav	6.78	7.559	Other	30	TxWaRgpfg4c	/t/dd00001
1219	8943	13073	E7aJbxYxp80_80.wav	7.72	8.917	BabyCry	80	E7aJbxYxp80	/t/dd00002
828	1064	16899	sBDA78U_90.wav	8.459	8.892	Other	90	sBDA78U	/t/dd00001
672	2473	9767	u-eJ6nSUQQc_30.wav	3.52	5.265	Other	30	u-eJ6nSUQQc	/t/dd00001
2136	8380	17827	l7oD9WX-1CU_10.wav	8.598	9.803	BabyCry	10	l7oD9WX-1CU	/t/dd00002
1139	5974	4844	NkBtMDpHZtQ_3.wav	7.219	7.715	Other	3	NkBtMDpHZtQ	/m/0ytgt
1827	178	18766	ypmfbwrqL4s_30.wav	4.85	10.0	BabyCry	30	ypmfbwrqL4s	/t/dd00002
2139	6055	592	d9JpfC5mJv0_21.wav	5.416	7.268	BabyCry	21	d9JpfC5mJv0	/t/dd00002
698	2051	3189	riCAT2iy1HY_90.wav	0.805	1.889	Other	90	riCAT2iy1HY	/t/dd00001
2333	11346	6658	Cbl_30.wav	6.472	8.016	BabyCry	30	Cbl	/t/dd00002
2265	4102	16112	lTDyOycL5M8_20.wav	3.406	3.969	BabyCry	20	lTDyOycL5M8	/t/dd00002
1696	2858	16700	QVprWKMTOz8_30.wav	3.661	5.047	BabyCry	30	QVprWKMTOz8	/t/dd00002
2352	177	9664	tABG9n1TgS8_30.wav	1.976	3.559	BabyCry	30	tABG9n1TgS8	/t/dd00002
523	11003	2441	NWj6HWp2pwk_30.wav	8.906	10.0	Other	30	NWj6HWp2pwk	/t/dd00005
1573	4653	15884	IeS5qVMohVM_30.wav	5.245	6.215	BabyCry	30	IeS5qVMohVM	/t/dd00002
644	4104	7668	Fkn-poTw_0.wav	1.588	2.0	Other	0	Fkn-poTw	/t/dd00001
1100	2999	15712	jdiphmOtFVU_50.wav	5.531	6.965	Other	50	jdiphmOtFVU	/m/0ytgt
1472	4676	15011	yOpYiaqPwwQ_4.wav	5.626	7.706	BabyCry	4	yOpYiaqPwwQ	/t/dd00002
1621	3492	5377	Gbdm6UbWl4o_10.wav	0.0	2.217	BabyCry	10	Gbdm6UbWl4o	/t/dd00002
821	6510	16757	-0BIyqJj9ZU_30.wav	2.827	3.063	Other	30	-0BIyqJj9ZU	/t/dd00001
1413	1544	17113	M6XLGqoquxI_0.wav	4.8	5.666	BabyCry	0	M6XLGqoquxI	/t/dd00002
2305	4577	3484	sL1aHX4Z6tc_40.wav	3.239	4.676	BabyCry	40	sL1aHX4Z6tc	/t/dd00002
884	9623	10590	P874GhIephg_5.wav	1.271	1.841	Other	5	P874GhIephg	/t/dd00001
1454	6768	3463	OVsI6Z0ulVk_0.wav	1.459	1.964	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
665	3371	1965	U2E5DYnJ7So_10.wav	3.67	4.259	Other	10	U2E5DYnJ7So	/t/dd00001
1896	6239	11946	Id4eMIZ6gak_16.wav	7.998	8.462	BabyCry	16	Id4eMIZ6gak	/t/dd00002
1275	7806	3955	y-8h7ozmWSA_0.wav	8.963	9.462	BabyCry	0	y-8h7ozmWSA	/t/dd00002
1359	10813	10086	MaHYn7BD2s0_0.wav	3.33	4.471	BabyCry	0	MaHYn7BD2s0	/t/dd00002
978	6067	12558	KvCk1wsB9IA_70.wav	8.541	9.034	Other	70	KvCk1wsB9IA	/m/0ytgt
1994	4371	7974	pHxmPuFCLEo_30.wav	4.824	5.494	BabyCry	30	pHxmPuFCLEo	/t/dd00002
1879	5618	12364	COtxBtwFyeA_10.wav	3.22	5.722	BabyCry	10	COtxBtwFyeA	/t/dd00002
28	1295	13881	0bDFUtVN6x0_30.wav	9.488	9.929	Other	30	0bDFUtVN6x0	/t/dd00013
849	9514	12534	6sYbxYnwmqk_0.wav	1.444	3.073	Other	0	6sYbxYnwmqk	/t/dd00001
2038	995	15868	_70.wav	5.391	6.951	BabyCry	70		/t/dd00002
1229	3027	16637	vwAXcR6wRuQ_10.wav	4.991	6.149	BabyCry	10	vwAXcR6wRuQ	/t/dd00002
2285	11079	4773	qLERE37f0JQ_0.wav	3.661	4.35	BabyCry	0	qLERE37f0JQ	/t/dd00002
1438	9041	12204	Y0JfwONjj4g_30.wav	3.799	6.52	BabyCry	30	Y0JfwONjj4g	/t/dd00002
1754	4894	12947	2YRktz9U1EQ_30.wav	6.938	8.33	BabyCry	30	2YRktz9U1EQ	/t/dd00002
2232	7099	12340	dIuVXPOAgSw_10.wav	0.0	0.504	BabyCry	10	dIuVXPOAgSw	/t/dd00002
584	7394	16937	tJ9dQdcDPkE_0.wav	0.535	3.717	Other	0	tJ9dQdcDPkE	/t/dd00005
2249	5728	12179	sTPwagn_70.wav	2.126	3.654	BabyCry	70	sTPwagn	/t/dd00002
1595	2220	12009	uQVlRLSUDcM_30.wav	4.815	5.221	BabyCry	30	uQVlRLSUDcM	/t/dd00002
1279	7137	6994	TNtO8RPd3iE_30.wav	0.999	2.025	BabyCry	30	TNtO8RPd3iE	/t/dd00002
1628	8221	5824	jSmZxpVwKIo_18.wav	6.95	9.191	BabyCry	18	jSmZxpVwKIo	/t/dd00002
358	1998	2813	k5fhy2eX4vA_30.wav	8.296	10.0	Other	30	k5fhy2eX4vA	/t/dd00005
1334	3664	624	h4yd3IuJEsU_10.wav	9.682	10.0	BabyCry	10	h4yd3IuJEsU	/t/dd00002
1822	10849	9608	7tMM7AOEhzE_420.wav	8.332	8.874	BabyCry	420	7tMM7AOEhzE	/t/dd00002
256	7150	245	CyMoIbd3owY_0.wav	8.323	10.0	Other	0	CyMoIbd3owY	/t/dd00135
1536	9394	1610	JRavR1Wdnp0_0.wav	6.415	6.684	BabyCry	0	JRavR1Wdnp0	/t/dd00002
1816	11135	8880	jfJpfdPWrC4_10.wav	8.641	10.0	BabyCry	10	jfJpfdPWrC4	/t/dd00002
1316	9934	9670	beQuYXdbAIY_90.wav	3.111	3.598	BabyCry	90	beQuYXdbAIY	/t/dd00002
443	5667	4169	l1FWNhtHHKU_80.wav	1.066	3.476	Other	80	l1FWNhtHHKU	/t/dd00005
311	1133	8034	VLUW7qZjMmo_160.wav	8.427	10.0	Other	160	VLUW7qZjMmo	/t/dd00005
2140	4186	5761	NdvTmKQ3yxs_0.wav	6.128	6.293	BabyCry	0	NdvTmKQ3yxs	/t/dd00002
1807	7081	8628	o7Eqh8X_10.wav	1.11	1.297	BabyCry	10	o7Eqh8X	/t/dd00002
1293	8546	8370	W-J3TTV2RNo_30.wav	0.467	1.121	BabyCry	30	W-J3TTV2RNo	/t/dd00002
2331	772	16906	epvD5f58mdI_70.wav	2.354	2.614	BabyCry	70	epvD5f58mdI	/t/dd00002
1685	10132	8648	DrI_130.wav	0.0	0.551	BabyCry	130	DrI	/t/dd00002
1469	7709	9476	g4UK7TpsXIE_30.wav	4.443	7.261	BabyCry	30	g4UK7TpsXIE	/t/dd00002
1850	9979	4584	aeiXr2U079g_30.wav	7.859	9.076	BabyCry	30	aeiXr2U079g	/t/dd00002
674	3773	14979	PKSesKWpQm8_0.wav	8.35	9.53	Other	0	PKSesKWpQm8	/t/dd00001
2172	5157	3953	y-8h7ozmWSA_0.wav	7.567	8.067	BabyCry	0	y-8h7ozmWSA	/t/dd00002
793	8057	6281	m732kHViRC0_0.wav	9.394	10.0	Other	0	m732kHViRC0	/t/dd00001
2085	9066	559	cdHZul3A2jw_40.wav	7.758	8.735	BabyCry	40	cdHZul3A2jw	/t/dd00002
275	53	18409	d4HRC_50.wav	9.213	10.0	Other	50	d4HRC	/t/dd00135
1498	7807	18506	nzwmPWAAQFg_30.wav	8.971	9.717	BabyCry	30	nzwmPWAAQFg	/t/dd00002
205	120	14829	lHGYWoR3rzQ_190.wav	6.874	10.0	Other	190	lHGYWoR3rzQ	/t/dd00135
1278	1414	7821	9MDokkfGnFk_80.wav	4.254	4.571	BabyCry	80	9MDokkfGnFk	/t/dd00002
223	7632	2260	6jT0PPIy4XY_20.wav	5.074	5.448	Other	20	6jT0PPIy4XY	/t/dd00135
1652	1695	13418	7Xudm_25.wav	1.685	5.096	BabyCry	25	7Xudm	/t/dd00002
139	7148	18143	vlJiSPByCBA_30.wav	0.535	10.0	Other	30	vlJiSPByCBA	/t/dd00135
1349	7268	8546	D-HH1fEG2Xg_30.wav	5.195	7.546	BabyCry	30	D-HH1fEG2Xg	/t/dd00002
847	3636	12934	xBuxEXU6ZKk_190.wav	9.744	10.0	Other	190	xBuxEXU6ZKk	/t/dd00001
960	8246	4511	lIQsY2b3LxQ_0.wav	7.329	8.202	Other	0	lIQsY2b3LxQ	/m/0ytgt
2073	1594	8372	W-J3TTV2RNo_30.wav	2.197	2.935	BabyCry	30	W-J3TTV2RNo	/t/dd00002
412	1674	18106	JR-1k8GHYAw_100.wav	0.008	6.205	Other	100	JR-1k8GHYAw	/t/dd00005
906	9978	686	oiMTfLBCNDE_11.wav	2.433	3.354	Other	11	oiMTfLBCNDE	/m/0ytgt
268	2135	17137	NJchF82sxjM_60.wav	1.797	3.136	Other	60	NJchF82sxjM	/t/dd00135
1321	3291	4907	xwog9igUUHI_30.wav	8.348	10.0	BabyCry	30	xwog9igUUHI	/t/dd00002
488	7973	8358	efwCdHbDYdU_0.wav	8.299	9.835	Other	0	efwCdHbDYdU	/t/dd00005
196	2558	17625	dIMdZ0USZsI_130.wav	1.237	4.151	Other	130	dIMdZ0USZsI	/t/dd00135
1072	5329	16024	91A2yWvymdY_60.wav	7.882	9.756	Other	60	91A2yWvymdY	/m/0ytgt
2202	7641	5880	KkhdXOS1n-Q_0.wav	0.134	1.433	BabyCry	0	KkhdXOS1n-Q	/t/dd00002
1719	9779	6843	hfdWrvYgPww_11.wav	7.107	9.248	BabyCry	11	hfdWrvYgPww	/t/dd00002
2037	7579	13378	NeYaCucMRKE_270.wav	8.423	8.643	BabyCry	270	NeYaCucMRKE	/t/dd00002
1703	7809	3375	D6iYxYBfIOg_590.wav	2.198	5.061	BabyCry	590	D6iYxYBfIOg	/t/dd00002
